CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	predefinedConcept	isDraggable	isDeletable	isTextChangeable	isActive
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	93e0ca48-0f44-4f08-8668-137af7f727be	perceived risks	-3		2022-11-01T09:37:20Z	256	404	TRUE	1	1	0	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	c1e984bb-1a58-4a36-b476-7d4a84e610d4	perceived benefits	3		2022-11-01T09:37:20Z	1020	322	TRUE	1	1	0	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	010b1c35-6ca0-4a44-9f9c-9e24038d7459	positive feelings	3		2022-11-01T09:37:20Z	577	273	TRUE	1	1	0	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	5557e250-599c-4785-936e-88f9b8b6dfb4	negative feelings	-3		2022-11-01T09:37:20Z	425	360	TRUE	1	1	0	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	37d2614a-2107-47c2-b004-1ab56290237e	trust in policitical institutions	10		2022-11-01T09:37:20Z	576	45	TRUE	1	1	0	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	68a16688-52aa-4daf-8e5d-343d74163216	very effective	3		2022-11-01T09:42:26Z	1013	49	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	bc0f58c3-5a23-4d78-a09b-958ce2018148	low cost	3		2022-11-01T09:43:30Z	763	57	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	e92b98fe-b3bf-41e1-a715-23f2b64879fc	deployed immediately	3		2022-11-01T09:44:26Z	748	146	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	114a9881-c5ea-41c6-b44d-2b6bc7a27c48	deployed constantly	-2		2022-11-01T09:45:21Z	219	269	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	22f5de72-11f6-492e-8c62-df3d6e593113	inherent cause	-3	SAI doesn't solve the inherent cause of the climate change problem.	2022-11-01T09:47:26Z	108	328	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	f5066478-7c8d-4c14-9a3b-4d790f23c6e5	political social conflicts	-3	neighboring countries might be affected 	2022-11-01T09:50:08Z	136	489	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	1b78cde5-9341-4eb3-9457-4ae863124868	acid rain	-3		2022-11-01T09:52:00Z	240	515	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	c836a37b-b10c-47b2-95c9-45470c1a3574	emergency solution	10		2022-11-01T09:53:44Z	911	400	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	6fa930cd-bd2f-400b-a924-70b0781e8f29	counteracting global warming	3		2022-11-01T09:55:14Z	863	41	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	f4a395ec-c9c7-4251-ba11-c3a8f8100631	sulfur particles	10		2022-11-01T09:58:42Z	641	558	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	55513a0f-a900-4cd6-a66d-2c3b6718fcbd	easy to get	2		2022-11-01T09:59:30Z	637	692	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	53b151b2-234b-4b41-be7e-5a8f13f5c5f3	cooling earth	2		2022-11-01T10:02:03Z	644	174	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	2dc08a8c-769e-4d61-811d-16eb8d103db0	people getting ill	-3		2022-11-01T10:02:40Z	208	638	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	a5516cd5-41bf-4630-97a8-c38b44db93b0	unknown consequences	-3		2022-11-01T10:05:01Z	316	219	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	8ba54636-60b7-4871-b781-8dd7edc8b8e7	worsened ozone depletion	-3		2022-11-01T10:05:55Z	64	410	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	185b6318-305c-4ec1-ada4-d3a4709404a5	affect sollar power	-3	less sun for solar power	2022-11-01T10:06:36Z	371	502	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	4a20bc6f-9cb8-41cd-8620-3d54764c684d	reduce sea melting	3		2022-11-01T10:09:04Z	1146	97	FALSE	1	1	1	TRUE
e975682f-6f69-4d79-b28e-87019da8b981	62e54956b282b314d6fac945	fca3097d-7331-42c8-86da-3fe16d946c20	increase plant production	3		2022-11-01T10:10:09Z	1155	237	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	cedfb404-40ec-4f81-877c-22108a7113eb	acceptability of SAI	10		2022-11-01T09:37:20Z	650	400	TRUE	0	0	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	08a4a690-fcf0-400d-81c8-177be90f51aa	negative feelings	-3	harming people	2022-11-01T09:37:20Z	487	476	TRUE	1	1	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	d9af1bae-3909-4752-800b-773814d33b2b	perceived risks	-3		2022-11-01T09:37:20Z	444	192	TRUE	1	1	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	2bf3f799-8ffe-4c3f-bfc9-5761962ef7a1	perceived benefits	2		2022-11-01T09:37:20Z	698	235	TRUE	1	1	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	bdafbf9c-c0dd-4937-8deb-93684a649883	positive feelings	3		2022-11-01T09:37:20Z	899	340	TRUE	1	1	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	75e34fd2-27f9-42db-b586-bae928f10e58	trust in policitical institutions	-2		2022-11-01T09:37:20Z	829	493	TRUE	1	1	0	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	f3d91992-2d12-43e4-8791-ff8688786746	unkown side effect	-3	It could harm people health	2022-11-01T09:38:55Z	287	432	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	afb8b110-f7ab-4413-90d5-25309a47cd32	cancer	-3	could affect people	2022-11-01T09:43:32Z	408	692	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	a2840ed0-bb2d-4e8a-b228-2dea99ec8d3d	reduce tempreture	1	It will help to reduce earth temperature	2022-11-01T09:48:06Z	838	118	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	95435249-1d4b-4877-939c-ad5654f9c95d	greed	-2	government lies for their interest gain	2022-11-01T09:49:59Z	913	631	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	16475b1b-ba47-459b-aa09-0ac03950bf57	acidic rain	-3	based on the risk list	2022-11-01T09:52:06Z	218	284	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	cf45ae24-d32a-4595-b47f-c518127f776b	weird weather	-2	more windy	2022-11-01T09:52:43Z	361	347	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	f9bd44ec-4bbc-462c-a08f-bd93add19ccf	chronic diseases	-3		2022-11-01T09:53:37Z	93	514	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	5909e78a-f6bd-4053-9abd-23f7fa8c4638	spread of viruses	-3		2022-11-01T09:54:50Z	148	595	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	2652c645-aa81-4c98-bf3b-36616f2901eb	air pollution	-3	bad quality of the air	2022-11-01T09:57:33Z	215	167	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	799de46b-cb2a-4844-a8b4-f4b1153548e6	lung issues	-3		2022-11-01T09:58:59Z	253	671	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	68781a70-7fa4-41c0-b217-66acad850e4b	global warming	2	cooling the air	2022-11-01T09:59:49Z	952	211	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	c0192dfc-5568-43e1-8888-d164fbab273e	killing ocean animales	-3		2022-11-01T10:01:18Z	269	69	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	e68fddff-e254-4384-a8a0-c1f1b3fcfda2	destoying farms	-2	affect the organic food	2022-11-01T10:01:53Z	425	47	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	f61a8b4d-ffeb-45ce-ab44-d4c51aad2e3a	self centered	-2	not caring about us	2022-11-01T10:05:45Z	794	635	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	47942c95-323c-4f22-a87c-e32f36a608b4	money oriented	-2		2022-11-01T10:05:49Z	697	581	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	86d2dd76-a685-473b-b2b6-ccc6a4bee735	save earth	2		2022-11-01T10:05:51Z	701	66	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	f7cdece2-b8ec-4a19-841d-55661e189f4e	corruption	-3		2022-11-01T10:05:55Z	1030	527	FALSE	1	1	1	TRUE
aac42e4a-d175-4d62-9d1e-6cef430e570c	5f17400f851b4209058b55e5	beb1498c-4725-4c7b-8538-6b93dcb19e80	sustaniblity	1		2022-11-01T10:05:57Z	554	113	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	a2f2f052-a3e3-4413-b50a-a09a39eb8131	acceptability of SAI	0		2022-11-01T09:37:16Z	650	400	TRUE	0	0	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	fc89ed01-8608-4eab-a540-249e4c2448e2	perceived risks	10		2022-11-01T09:37:16Z	879	669	TRUE	1	1	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	2d587610-6213-4b0f-a192-193c8a9a21c3	negative feelings	-3		2022-11-01T09:37:16Z	651	667	TRUE	1	1	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	ac07387b-8144-4983-ab44-0ce43bb9f1eb	perceived benefits	2		2022-11-01T09:37:16Z	276	390	TRUE	1	1	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	e15c0b56-b657-4345-a575-68d713349a30	trust in policitical institutions	10		2022-11-01T09:37:16Z	435	611	TRUE	1	1	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	04f6ed28-1db1-406d-a1f1-1c2591d65da8	positive feelings	2		2022-11-01T09:37:16Z	238	573	TRUE	1	1	0	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	4fccfa3e-1bdd-4545-a410-c25b56aa7e8f	Cost	10		2022-11-01T09:41:04Z	645	194	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	0f179d90-a1d2-416d-a574-973b77df835a	Tech improvement	2		2022-11-01T09:43:03Z	832	193	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	2d34a29a-2ab8-41d0-9e30-a5b6a0a8ee9b	excutive team	1	Who controls	2022-11-01T09:48:25Z	993	396	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	b5d3d884-9017-4486-90d9-104e86dcbee9	Unkown factor	10		2022-11-01T09:53:52Z	385	157	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	8a679572-9b4d-4515-85c6-41b0a07d1086	team structure	0		2022-11-01T09:55:37Z	1166	306	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	44aaca7f-1533-49d7-b291-fb0df8b851fd	team investment	0		2022-11-01T09:56:04Z	1175	411	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	d78ebfd1-1e23-4692-bddb-27a771e7e2ba	Scientist team	2		2022-11-01T09:59:03Z	1010	108	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	146ec6ed-8c2b-4c2f-bd9d-f32c77107801	operation team	1		2022-11-01T10:00:03Z	998	257	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	f35aa99d-9b6a-42af-971b-e59f3f5d9839	Leadership	0		2022-11-01T10:01:44Z	988	539	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	a1ad87a7-44e7-4468-bd53-80357ba82ddd	Backup	0		2022-11-01T10:04:36Z	1205	156	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	7f89aa18-4df1-4c3e-bfe5-7ab8dfd140c2	Human factor	0		2022-11-01T10:05:43Z	174	29	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	b0e424b8-e402-4fef-ba2b-5249760b1d46	Nature source	0		2022-11-01T10:06:14Z	646	45	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	4d0843af-d7d8-4e24-81e8-6aa7253ef565	Non human factor	0		2022-11-01T10:07:05Z	173	151	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	de2a3be9-ba43-45b8-ba80-0f69d2eb7077	Productive factor	0		2022-11-01T10:08:06Z	829	57	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	57cfaf9b-96ec-4c35-83a2-710f1a06d0f9	UN	0		2022-11-01T10:08:54Z	1198	540	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	6b20a04f-8ade-4e08-905a-33a6bb08040f	assessment team	0		2022-11-01T10:08:56Z	82	395	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	f65c2971-ff38-4113-a465-da19234ea822	manufacturing tech	0		2022-11-01T10:11:32Z	505	42	FALSE	1	1	1	TRUE
9c27e5c0-a588-4745-be8a-45ad207b9b30	5d8cb1c93a7d5c00196eae92	9506713b-b487-422c-9367-0f06ff630f82	risk management	0		2022-11-01T10:13:29Z	1169	481	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	10c45fd0-dac3-4599-8eaf-d87be6ea0907	acceptability of SAI	10		2022-11-01T09:37:13Z	650	400	TRUE	0	0	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	721a6e88-8167-4add-bbb2-245cf178f1ea	trust in policitical institutions	-2		2022-11-01T09:37:13Z	473	217	TRUE	1	1	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	8dcda82a-753d-4da7-b9f6-9576f2ffb515	perceived benefits	1		2022-11-01T09:37:13Z	431	533	TRUE	1	1	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	537f9d44-fa63-4988-9cee-e6b850f08151	perceived risks	-1		2022-11-01T09:37:13Z	749	113	TRUE	1	1	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	860e8891-bc16-43f5-91f7-1b7cf9b0d92c	positive feelings	3		2022-11-01T09:37:13Z	224	373	TRUE	1	1	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	7ad41758-2009-4747-9c2f-da5a81642f84	negative feelings	-3		2022-11-01T09:37:13Z	873	393	TRUE	1	1	0	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	40dd52bc-d08e-4e57-adfa-f53ffb251841	Enviromental Issues	2		2022-11-01T09:38:02Z	91	576	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	15f9f5e7-922b-41a6-96da-02d2656f2c5b	Temperature Rising	-3		2022-11-01T09:38:43Z	1213	292	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	e9c51b24-d087-4274-9a3d-6c2101a9badb	Country Commitments	-2		2022-11-01T09:38:58Z	1049	461	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	ac1ae888-2c78-4d86-9b62-e1f0baa8f951	Positive Impact	2		2022-11-01T09:39:12Z	420	703	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	a98c82ac-cef4-4f30-9d98-8dba1f016d51	Help Wildlife	3		2022-11-01T09:39:27Z	750	718	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	ba711eb8-d236-46eb-9b3d-9558a81b361e	Reduce Extinction	3		2022-11-01T09:39:39Z	751	508	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	adebe9c6-da4e-40a7-81ec-84d951222a0b	Cost to economy	10		2022-11-01T09:39:53Z	993	130	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	55e4d69b-7b4b-4d8e-a0a7-b4a62cc0d42d	Food Growth Impact	-2		2022-11-01T09:40:11Z	601	88	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	29bb9695-edeb-4055-8211-bc76b0e65e57	SAI Misuse	-3	"Being Misused by countrys
"	2022-11-01T09:41:02Z	1232	709	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	efec49cf-2b2d-4380-b0a2-835f38e56b86	Low Temperatures	1		2022-11-01T09:41:57Z	277	545	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	fecba399-5fc0-4790-8814-d9211b905d94	Voting Against SAI	-3	People voting against it, and not happning.	2022-11-01T09:42:26Z	443	34	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	aef053e7-73bd-4ce8-abc7-6329054310e7	3rd World Countrys	10	"Can they help in this, are we leaving to the 'Rich' countrys?
"	2022-11-01T09:42:53Z	314	251	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	15a34e76-d60f-4219-b14d-68e094067799	Repopulation	3		2022-11-01T09:44:00Z	1042	721	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	aba1e4f0-d13d-44c5-bc51-e3c0783dc144	Better EcoSystem	1		2022-11-01T09:44:12Z	877	632	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	ca838aa9-4149-4527-8f89-596a5ad683d9	Higher Food Quality	3		2022-11-01T09:44:26Z	878	492	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	77114ad3-d2da-402d-b153-84d5be59e686	Higher Poverty Rates	-3		2022-11-01T09:44:41Z	276	92	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	bd564193-5765-431b-b7d6-d356c9abf5c4	Animals Dieing	-3		2022-11-01T09:45:04Z	1165	107	FALSE	1	1	1	TRUE
dcc9e0d6-4866-4cc1-8475-82b7559e858b	63468b5746681ecf27ca1ff4	d287a88f-af80-42ad-b08e-ec33c5e8732e	Iceburgs Melting	-1		2022-11-01T09:45:13Z	1215	420	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	3f971023-0dd4-4637-bfe6-b7a29d97a742	acceptability of SAI	0		2022-11-01T09:37:07Z	650	400	TRUE	0	0	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	3b6c426f-bf30-4e84-985a-3ab736964f73	trust in policitical institutions	10	This will be a contested subject with different opinions split regarding the benefits and risks of SAI usage. The risks can prove negative to people's trust in the institutions, but the benefits can instill greater trust.	2022-11-01T09:37:07Z	576	187	TRUE	1	1	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	b23fa1ec-fadc-43ae-827c-cc06ea4618bb	positive feelings	0		2022-11-01T09:37:07Z	913	218	TRUE	1	1	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	cfc82525-520c-4546-80e7-78da1a8935df	negative feelings	0		2022-11-01T09:37:07Z	474	479	TRUE	1	1	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	83583bf0-d635-4416-ab6a-2a599112cce9	perceived risks	0		2022-11-01T09:37:07Z	419	362	TRUE	1	1	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	e4bf33f9-51d9-414e-9a0b-2589a643307a	perceived benefits	0		2022-11-01T09:37:07Z	851	509	TRUE	1	1	0	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	40e69274-dc7d-4e3e-838e-decbcd9e2553	fairly low cost	2	compared to other technologies	2022-11-01T09:38:27Z	1146	576	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	cb07f139-09a2-40a7-99a8-b923fb63151a	global viability	2	the low cost helps viability for even poor countries to afford this	2022-11-01T09:39:19Z	1203	352	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	401a4bca-016e-4bb7-9ad8-d4eb94413bda	quick to deploy	3		2022-11-01T09:40:33Z	996	659	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	b899c43e-b47c-4e9f-ab9a-974d7b0a984e	less human burden	1	human responsibility would be lower	2022-11-01T09:41:29Z	1137	264	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	f9001486-3827-4905-9ba9-fa2511b6cf43	human action reduced	-2	humans may feel like they do not need to combat global warming actively and put the responsibility down to SRM	2022-11-01T09:42:25Z	568	599	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	c6effcae-e037-460c-8df8-20350ef40d19	effectiveness could vary	-1	the effectiveness of this approach could differ in different countries, due to resources available	2022-11-01T09:45:09Z	494	637	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	ec985ad1-58de-4823-bd28-ef84e2d8ce8a	weather could affect	-2	weather could have a negative effect on the effectiveness of SAI, e.g. high winds	2022-11-01T09:46:37Z	264	439	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	00770652-b2e1-401b-baec-e5300feb12c4	conflict in opinions	-2	different poltical and social groups may have different opinions on the viablilty and how ethical this method is	2022-11-01T09:50:48Z	307	93	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	438ffb2f-8020-43dd-8737-75c22adc2921	acid rain	-3		2022-11-01T09:52:17Z	91	191	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	d655235e-cb98-45c8-976c-39eaf9e9b929	extreme weather risks	-3		2022-11-01T09:52:33Z	227	257	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	4ebc3e15-a6f9-4f39-8cd6-baa1f8a236cc	benefits take time	-1		2022-11-01T09:54:04Z	257	598	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	2635bd6c-3440-425a-8ab8-0e8249eb8b68	risks temperature rise	-3	if not deployed correctly and for a long duration - temp could rise higher in a few years if done incorrectly.	2022-11-01T09:54:30Z	118	428	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	1a724175-b085-4653-b296-606df9f3acba	benefits start quickly	2	temperatures could drop from even a year in	2022-11-01T09:57:50Z	1003	347	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	7f9df98c-a66a-4e48-8932-cfe24da0c7bd	side effects unsure	-1	this would put a lot of people off this, as they don't know long term personal effects this could have.	2022-11-01T09:59:29Z	382	204	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	a9a28f05-8fdb-447e-92cd-994e91504a7c	emergency scenario only	10		2022-11-01T10:00:26Z	700	695	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	a7e90f76-2cb3-4c4b-b98c-87f8a2a2201c	CO2 concentration unaffected	-2	SAI will not help in reducing this concentration in the atmosphere	2022-11-01T10:01:21Z	53	303	FALSE	1	1	1	TRUE
88112137-dc1f-4d68-8788-ce5db99254fa	62bb9d0e68505686f46178b0	d8e3d1ae-daa0-4489-8cdc-ad91f736bc51	ignores main cause	-2	of climate change	2022-11-01T10:05:31Z	223	342	FALSE	1	1	1	TRUE
