CAM.x	participantCAM.x	id	text	value	comment	date.x	x_pos	y_pos	isDraggable	isDeletable.x	isTextChangeable	isActive.x	CAM.y	participantCAM.y	id.y	date.y	idending	intensity	agreement	isBidirectional	isDeletable.y	isActive.y
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	636ee599-7c87-4740-95dc-588eaaedd84d	trust in policitical institutions	-2		1667295597721	872.5	151	1	1	0	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	a01e2918-ef66-4c41-b5ce-b0536b48c65f	1667295711017	5625e805-eda2-4301-9cec-0d7f22cb8771	6	0	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d42f15d8-6149-4b3e-a12b-3bce0df775c4	high CO2	-2		1667295807470	793.5	489	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	eac2e08d-e4c6-43df-a4d6-60c9459b3912	1667295839388	af0ebccb-509a-47f9-8ed0-2ce4d7dc7134	9	0	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	1abea1a7-24a3-4323-a99d-d68b20320b9a	nations working together	-3		1667295861412	645.5	130	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d6812472-4ae7-404a-9c17-a52b19609fd7	1667295883720	636ee599-7c87-4740-95dc-588eaaedd84d	6	0	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	1abea1a7-24a3-4323-a99d-d68b20320b9a	nations working together	-3		1667295861412	645.5	130	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	7e871868-58cb-43a7-babe-e4cbdd1a403e	1667295939851	fcbe64bb-8663-4811-8b74-d241569a9dd5	6	0	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	1abea1a7-24a3-4323-a99d-d68b20320b9a	nations working together	-3		1667295861412	645.5	130	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	ae46ab48-a096-4ae8-b9e6-8a392a4c5a2d	1667296541834	82704f89-3c2a-4bd7-8b42-8b47d7f55a63	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	3cff6642-9890-4d0b-a667-d21a30c8e69e	culpability	-2		1667295948667	1136.5	147	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	0c157782-466c-456d-ae0d-d90d74c9fa4e	1667295961510	1416a616-ce46-4bb1-b319-c10381a25fa6	6	0	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	84ce14d7-4c71-42fa-8753-9ae7e809c672	community tax increase	-3		1667295989060	981.5	92	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	c5432ede-28dd-4a26-b21f-e433dbba2695	1667296015137	636ee599-7c87-4740-95dc-588eaaedd84d	6	0	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	af8ecf72-eb95-4500-a66d-383475c32ea6	resolves problem	2		1667296030071	206.5	261	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	e56c981c-74fd-465a-b59f-1272e08705c6	1667296057284	c525ece0-0844-49b9-9846-7d595af75d23	6	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	af8ecf72-eb95-4500-a66d-383475c32ea6	resolves problem	2		1667296030071	206.5	261	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	ffa9dd2c-6c46-4d77-91fd-0633001583b3	1667296575120	7a180da1-4156-40d8-9c30-13c2599c06e5	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	429f6a7a-3f74-4285-924c-4a3452275733	environmental impact	-2		1667296150885	525.5	628	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d72def28-a3a4-45f7-b256-3cc77851e779	1667296167288	63b36b7c-3250-4102-91d8-80c6e0b75248	6	0	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d3f2b813-e8b1-41c3-a524-73365f4c9b21	no other solution	10		1667296177671	489.5	331	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	ab1c95a3-e4fa-4f40-9cf2-28e4626f5be9	1667296205834	c675cc2c-33d4-43fd-99ac-6652589e5c30	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d3f2b813-e8b1-41c3-a524-73365f4c9b21	no other solution	10		1667296177671	489.5	331	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	b3cec7ae-7e14-40f8-b53e-34173c3480da	1667296328333	abbaa571-d2a9-4d57-ac7c-72f87cfcc6fc	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d3f2b813-e8b1-41c3-a524-73365f4c9b21	no other solution	10		1667296177671	489.5	331	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	daf22ed5-729f-42b4-8f57-326e3ec2220d	1667296488295	82626054-f2b7-48e5-9161-0f921c415977	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	0ecc7f3a-4b4d-403c-a2ba-6229dfb56b82	move right direction	1		1667296218814	209.5	533	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	58eb7ea0-7c68-4361-a22d-7cee607b1785	1667296236414	0b2081fd-5946-44ce-b791-a7bf070a579e	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	0ecc7f3a-4b4d-403c-a2ba-6229dfb56b82	move right direction	1		1667296218814	209.5	533	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	7f0e9987-eab5-442a-b2bc-dbeb840cfa26	1667296429037	7fbb557f-ac24-42e5-bc69-a05dcedb28ec	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d58e7837-5f27-439c-9f70-635f648463bb	less life impact 	1		1667296266241	363.5	564	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	460cf455-7483-49e0-a3c0-aa439eb9b999	1667296289208	0b2081fd-5946-44ce-b791-a7bf070a579e	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d58e7837-5f27-439c-9f70-635f648463bb	less life impact 	1		1667296266241	363.5	564	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	71746896-2b46-40e3-8f28-885ac40538fc	1667296399719	72e269b5-1356-4853-a561-4010ea384fd3	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	7999ea09-6184-4919-aba2-a290c7ff3cba	sulfur maintenance replacement	10		1667296272296	833.5	387	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d2f2b1c1-3529-4554-b582-69841dd94ff8	1667296369586	c675cc2c-33d4-43fd-99ac-6652589e5c30	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	a0d83a95-99ef-4f09-b013-0fece371b885	too many unknowns	-2		1667296273745	1161.5	291	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	48ead7fc-fa18-46a8-b4a4-03d7ba35aacb	1667296599969	1416a616-ce46-4bb1-b319-c10381a25fa6	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	84316978-a41a-4ad6-8428-4c61fe3fb1f5	who pays	-2		1667296274224	1121.5	60	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	0503a37d-663b-4277-b3fd-ddb2c9f93cf7	1667296626370	84ce14d7-4c71-42fa-8753-9ae7e809c672	3	1	0	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	f3639350-4107-476e-a46d-fdaef9d30846	high acidity	-2		1667296274796	1133.5	585	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	9b9633d7-e5e3-49e8-9025-49a98c37f558	1667296456951	af0ebccb-509a-47f9-8ed0-2ce4d7dc7134	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	c675cc2c-33d4-43fd-99ac-6652589e5c30	acceptability of SAI	1		1667295597718	650	400	0	0	0	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d2f2b1c1-3529-4554-b582-69841dd94ff8	1667296369586	7999ea09-6184-4919-aba2-a290c7ff3cba	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	636ee599-7c87-4740-95dc-588eaaedd84d	trust in policitical institutions	-2		1667295597721	872.5	151	1	1	0	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	d6812472-4ae7-404a-9c17-a52b19609fd7	1667295883720	1abea1a7-24a3-4323-a99d-d68b20320b9a	6	0	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	636ee599-7c87-4740-95dc-588eaaedd84d	trust in policitical institutions	-2		1667295597721	872.5	151	1	1	0	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	c5432ede-28dd-4a26-b21f-e433dbba2695	1667296015137	84ce14d7-4c71-42fa-8753-9ae7e809c672	6	0	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	af0ebccb-509a-47f9-8ed0-2ce4d7dc7134	oceans still affected	-3		1667295828811	982.5	528	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	9b9633d7-e5e3-49e8-9025-49a98c37f558	1667296456951	f3639350-4107-476e-a46d-fdaef9d30846	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	abbaa571-d2a9-4d57-ac7c-72f87cfcc6fc	will it work	10		1667296266052	431.5	224	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	b3cec7ae-7e14-40f8-b53e-34173c3480da	1667296328333	d3f2b813-e8b1-41c3-a524-73365f4c9b21	3	1	1	1	TRUE
4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	82704f89-3c2a-4bd7-8b42-8b47d7f55a63	conflict around costings	-2		1667296273049	483.5	91	1	1	1	TRUE	4ff823f2-2392-45df-aec8-aed01fd83ac5	5f653cb18aad310a9ee7c32d	ae46ab48-a096-4ae8-b9e6-8a392a4c5a2d	1667296541834	1abea1a7-24a3-4323-a99d-d68b20320b9a	3	1	1	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b0d2773e-0f02-4457-8539-94d79cc6def8	trust in policitical institutions	10		1667295498075	276.3500061035156	78.80000305175781	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	c09cc3d0-84c2-4214-a231-73233f010501	1667295609983	96c4f231-617e-4917-b681-2434942d01d1	3	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b0d2773e-0f02-4457-8539-94d79cc6def8	trust in policitical institutions	10		1667295498075	276.3500061035156	78.80000305175781	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	c9b0407c-503b-4547-8419-77964c9c1ab1	1667295924701	7232d12b-6aaa-4537-aeb6-3777a2a26738	6	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b0d2773e-0f02-4457-8539-94d79cc6def8	trust in policitical institutions	10		1667295498075	276.3500061035156	78.80000305175781	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	e4434a6b-e827-4d03-a571-cf89024b63ab	1667296418264	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b0d2773e-0f02-4457-8539-94d79cc6def8	trust in policitical institutions	10		1667295498075	276.3500061035156	78.80000305175781	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2bf334d8-4780-4a63-b3b2-13c80b95777e	1667296523467	dda9491e-24a8-41f7-b0eb-1667df91cf63	6	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	694e61e6-0623-4467-9f22-81eec5782a54	negative feelings	-3		1667295498076	410.3500061035156	42.80000305175781	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	9f7ecc8b-a5c1-4069-939b-87c4a1249bc5	1667296483234	0bbdb589-f485-443f-aac7-b3a66262aa75	9	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	96c4f231-617e-4917-b681-2434942d01d1	perceived risks	-2		1667295498076	399.3500061035156	426.8000030517578	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	fe12c012-e251-4e31-b474-ccf2ac126808	1667295588859	0bbdb589-f485-443f-aac7-b3a66262aa75	6	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	96c4f231-617e-4917-b681-2434942d01d1	perceived risks	-2		1667295498076	399.3500061035156	426.8000030517578	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b3bb19a7-7c5a-472a-90ea-18ced47c21dc	1667295904387	694e61e6-0623-4467-9f22-81eec5782a54	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	1739ea5a-040a-426f-921b-0c7bb41852d3	positive feelings	2		1667295498076	753.3500061035156	493.8000030517578	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	69411ae9-8797-468b-b321-bdf515080fab	1667295884684	0bbdb589-f485-443f-aac7-b3a66262aa75	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	f8589344-79e3-4ccd-88fa-ba80c455ed6b	perceived benefits	2		1667295498076	826.3500061035156	360.8000030517578	1	1	0	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	46a9f28c-2a53-4a9e-ae2e-5aa724d16f01	1667295672311	0bbdb589-f485-443f-aac7-b3a66262aa75	9	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	a1f7ee57-36fb-4c43-89bc-3232626dba9b	unsafe	-3	"

"	1667295531330	98.350006103515625	292.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	ed4691ee-35a6-4efc-bc14-8bcb585d7f21	1667295586439	96c4f231-617e-4917-b681-2434942d01d1	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	0a34fc6e-9d77-433b-b7b6-ab88ddd4f206	reduce global warming	3		1667295654345	949.3500061035156	313.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6cd1d43d-4e2c-4b12-afbc-951ee2bcc5c3	1667295665471	f8589344-79e3-4ccd-88fa-ba80c455ed6b	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	0a34fc6e-9d77-433b-b7b6-ab88ddd4f206	reduce global warming	3		1667295654345	949.3500061035156	313.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	36de81cd-3150-4b8f-93f5-cd726e95d443	1667295700717	7232d12b-6aaa-4537-aeb6-3777a2a26738	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	0a34fc6e-9d77-433b-b7b6-ab88ddd4f206	reduce global warming	3		1667295654345	949.3500061035156	313.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	10da3a18-5bf4-4b81-ab7d-a263601a203d	1667295881538	1739ea5a-040a-426f-921b-0c7bb41852d3	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7232d12b-6aaa-4537-aeb6-3777a2a26738	prevent climate change	3		1667295687464	786.3500061035156	659.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b44946de-328a-4f4f-a526-79e5c47f7f02	1667295704116	f8589344-79e3-4ccd-88fa-ba80c455ed6b	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7232d12b-6aaa-4537-aeb6-3777a2a26738	prevent climate change	3		1667295687464	786.3500061035156	659.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	e29a10ca-57cb-4a3b-b9f3-8453ebc10b5f	1667295878924	1739ea5a-040a-426f-921b-0c7bb41852d3	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7232d12b-6aaa-4537-aeb6-3777a2a26738	prevent climate change	3		1667295687464	786.3500061035156	659.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	74cfd0fc-ae3a-4a1a-aa8f-0836d1aa0a94	1667296210500	5be4e3b2-fe45-4759-8c4a-c189d6ea02b7	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7232d12b-6aaa-4537-aeb6-3777a2a26738	prevent climate change	3		1667295687464	786.3500061035156	659.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	d0b86ef4-c6d5-41ca-b45e-d87ed0baef17	1667296252385	48ea5e15-653f-48f6-a65d-7b5c61d4cb6c	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7232d12b-6aaa-4537-aeb6-3777a2a26738	prevent climate change	3		1667295687464	786.3500061035156	659.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	03d637b4-a42c-4161-9f12-23bd42525326	1667296267818	1a65aa59-2bc2-4541-b99c-d7ebbd23d3d4	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	ec33ae11-d5e8-481d-a5e5-87b4d9ecc514	carcinogenic	-3		1667295742155	155.35000610351562	487.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2d11089f-ec26-4b07-91c5-f24d454559c0	1667295774674	96c4f231-617e-4917-b681-2434942d01d1	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	e70f8029-e801-4c32-8ee2-e65a3099da1d	not work	-2	"it could increase global warming!
"	1667295748049	491.3500061035156	599.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	c5145d25-c39b-4972-af52-aa4ad3c157d4	1667295772201	96c4f231-617e-4917-b681-2434942d01d1	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	e70f8029-e801-4c32-8ee2-e65a3099da1d	not work	-2	"it could increase global warming!
"	1667295748049	491.3500061035156	599.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	cfe53791-c18b-4415-811b-3f74740073ab	1667295823058	7232d12b-6aaa-4537-aeb6-3777a2a26738	9	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	e70f8029-e801-4c32-8ee2-e65a3099da1d	not work	-2	"it could increase global warming!
"	1667295748049	491.3500061035156	599.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6e2db159-5062-4f7a-9176-a503735cead6	1667296066625	68d0fa4f-17eb-4f86-943f-3458cd49c3b1	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	magic solution	10	a solution where we don't have to make changes to our everyday life	1667295843474	540.3500061035156	182.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	ec7e8afd-cd71-4cae-b151-15d7adf21d92	1667295862050	96c4f231-617e-4917-b681-2434942d01d1	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	magic solution	10	a solution where we don't have to make changes to our everyday life	1667295843474	540.3500061035156	182.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	7be443a8-6669-41e9-8bf8-c8a1bb1c8181	1667295863382	f8589344-79e3-4ccd-88fa-ba80c455ed6b	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	magic solution	10	a solution where we don't have to make changes to our everyday life	1667295843474	540.3500061035156	182.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	f912402d-920b-4f94-bf24-17499c6b4af5	1667295911900	694e61e6-0623-4467-9f22-81eec5782a54	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	magic solution	10	a solution where we don't have to make changes to our everyday life	1667295843474	540.3500061035156	182.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	b789ffdb-7f6e-4e19-b602-57ff5829eaec	1667296005946	a32cd465-4581-4e40-b520-b637bafbbd4f	3	1	1	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	2ab3e508-d8aa-453b-a8df-d258cab1ce9f	magic solution	10	a solution where we don't have to make changes to our everyday life	1667295843474	540.3500061035156	182.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	4448358d-18f7-4a93-84a1-55027bd07816	1667296138202	a94f740e-8951-4c79-bf0b-a547a2fef966	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6ce8b55c-5563-434f-adbb-566f221fd977	expensive	-2		1667295910856	83.350006103515625	610.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	f68c2cfc-1840-45fe-af07-97fbf2566ee1	1667295955417	96c4f231-617e-4917-b681-2434942d01d1	6	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6ce8b55c-5563-434f-adbb-566f221fd977	expensive	-2		1667295910856	83.350006103515625	610.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	daeb1257-2337-438b-9863-4f0d3d76858a	1667295965338	e70f8029-e801-4c32-8ee2-e65a3099da1d	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6ce8b55c-5563-434f-adbb-566f221fd977	expensive	-2		1667295910856	83.350006103515625	610.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	4dc176ca-e6ca-4f0e-818a-b5e69890819f	1667295970136	694e61e6-0623-4467-9f22-81eec5782a54	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6ce8b55c-5563-434f-adbb-566f221fd977	expensive	-2		1667295910856	83.350006103515625	610.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	24dc6616-50f5-47e2-a3d3-cd6a6cd96d35	1667296513562	dda9491e-24a8-41f7-b0eb-1667df91cf63	6	0	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	6ce8b55c-5563-434f-adbb-566f221fd977	expensive	-2		1667295910856	83.350006103515625	610.8000030517578	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	daef0c80-d34d-4e81-9a6c-45f98b566d90	1667296544273	aac3c7ac-d4c5-4781-81a0-4daf61bcfa56	3	1	0	1	TRUE
d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	a32cd465-4581-4e40-b520-b637bafbbd4f	passive solution	-2		1667295986466	687.3500061035156	44.80000305175781	1	1	1	TRUE	d220afe2-e311-43df-b556-c73cfb7a80bf	62fb7b54ec4bc537f3efe2de	fda13b08-5b6a-4015-9529-89185560d6ab	1667296139758	a94f740e-8951-4c79-bf0b-a547a2fef966	3	1	0	1	TRUE
