CAM	participantCAM	id	text	value	comment	date	x_pos	y_pos	isDraggable	isDeletable	isTextChangeable	isActive
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	b5d5e937-0e3f-43b6-a0a4-324ef4836fd8	teuer für Staat	-2	es stellt sich die Frage der Finanzierung; wenn die Steuern extrem erhöght werden müssen, profitiert man im Schnitt vielleicht weniger (wobei man sagen könnte, dass dann die wohlhabender deutlich stärker besteuert werden und die einkommensschwächeren Gruppen keine Steuererhöhung erfahren)	2022-12-22T18:19:41Z	415	433	1	1	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	8802bd1c-7cac-4eb2-875e-33ac513884af	soziale Spaltung	-2	viele politischen Debatten darüber, Spaltung der gesellschaft zwischen eher sozial- und eher wirtschaftsorientierten Lagern	2022-12-22T18:22:15Z	402	532	1	1	1	TRUE
3ce20905-a8a4-4793-8eb8-ad7cb9a96a3f	20668	feac3d18-819b-4037-bd46-a033e223ffa9	Preisverschiebungen	-3	Risiko von noch mehr Inflation, alles wird teurer	2022-12-22T18:23:16Z	514	555	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	8d673f6e-55e4-4bad-a8e4-42722d574d90	Bedingungsloses Grundeinkommen	3		2022-12-22T17:27:28Z	637	385	1	0	0	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	cfb3a114-f5b5-4bd6-8cbe-e0483fb3f5aa	Faire Chancen	3		2022-12-22T17:27:43Z	842	205	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	1113d9d7-8d79-4d0d-99b4-4e0c9fff293c	Anreize setzen	3		2022-12-22T17:28:31Z	906	409	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	eb0f1c5a-e25b-4409-9ded-8832fea26934	Gleichberechtigung	3		2022-12-22T17:28:53Z	488	290	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	c07c0aa0-c189-4691-9349-ba86fc5e8711	gute Basis	3		2022-12-22T17:29:12Z	602	566	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	eb20fadb-356e-4c9d-b6c7-d03c419879f1	Solidarität	3		2022-12-22T17:32:00Z	394	499	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	ff922718-6b1e-4750-95fa-1f848eeee8f7	Jobs wegen Spaß	3	Jobs nicht mehr nur um Überleben zu sichern 	2022-12-22T17:33:48Z	630	112	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	86dc329d-7164-4a27-92c2-f94161d04f5e	Finanzielle Absicherung	2		2022-12-22T17:35:37Z	1013	633	1	1	1	TRUE
38c4ec2e-46fc-4be4-a841-4b86ada5ef5d	20608	bddf1c0e-f13a-4cd2-9218-b35bb6f5860a	Finanzierung schwierig	-1		2022-12-22T17:36:14Z	1131	120	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	53271d98-3bbd-4a92-bb6b-9862905b9b71	Bedingungsloses Grundeinkommen	0		2022-12-22T12:56:09Z	650	400	1	0	0	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	2e77be72-33eb-43ec-9290-e03eaf12d522	keine Armut mehr	3	da alle einen gewissen Grundbetrag bekommen würden	2022-12-22T12:56:21Z	868	211	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	db999e5e-ef0b-426e-8215-7f803571704c	Finanzierung?	-3	Woher kommt das Geld?	2022-12-22T12:57:37Z	875	523	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	493e33cd-5e8c-40dd-9075-b0bf1c11e1b7	Umsetzbarkeit	-1	Welcher Aufwand wäre damit verbunden?	2022-12-22T12:59:20Z	691	635	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	dfe77b13-9bd7-40d8-a7fb-de824cc85c2b	weniger Ungleichheiten	1	Schere zwischen Arm und Reich könnte ein bisschen minimiert werden	2022-12-22T13:01:02Z	568	245	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	ea614125-25b8-4f3f-be2f-485334289c7e	Arbeitsmotivation	10	"Mehr Einsatz/Motivation am Arbeitsplatz, da Arbeit ""freiwillig"" und unabhängig von Gehalt gewählt? Oder weniger Motivation zu Arbeiten, da Arbeiten nicht mehr notwendig?"	2022-12-22T13:02:23Z	956	361	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	81b4e4cc-06aa-44bb-8d54-c44764b2fc3c	Gerechtigkeit?	10	Welches Ideal von Gerechtigkeit wäre erfüllt?	2022-12-22T13:04:46Z	435	342	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	438bd8a1-9c1d-4c7b-b937-9ee94b239899	mehr ehrenamtliches Engagement	1	vielleicht mehr Motivation/Zeit sich außerberuflich einzubringen	2022-12-22T13:06:16Z	318	475	1	1	1	TRUE
86332911-99a7-426c-911e-11388d0c4f36	19192	9ee5ea3a-3cc6-41c4-9c97-bc8f71c5c7f2	Wegfall anderer Leistungen	1	andere finanzielle Sozialhilfeleistungen würden entfallen, die viel bürokratischen Aufwand bedeuten	2022-12-22T13:07:49Z	508	582	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	6aa8be2c-6294-4f00-ba7d-588bbd7a3425	Bedingungsloses Grundeinkommen	0		2022-12-22T11:33:15Z	650	400	1	0	0	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	15868cd2-1794-4dc6-b197-50bfb3270de8	Chance für Geringverdienende	3	mit geringem Gehalt	2022-12-22T11:33:30Z	785	538	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	1231c6f3-2b42-425a-af4b-92e38ad00f6b	Wer zahlt das?	-1	Ist das überhaupt für alle Menschen möglich?	2022-12-22T11:34:33Z	660	217	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	1b53ff40-fb79-41ac-89c5-2f9e8a7bffbe	Studierende	2	gerade wichtig für, die die nicht die Möglichkeit von finanzieller Unterstützung der Eltern haben	2022-12-22T11:36:27Z	883	394	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	08986f80-24c8-4833-8417-b516db78d977	Möglichkeiten für viele	1	für viele Menschen zum Beispiel auch Rücklagen für das Alter anzusparen.	2022-12-22T11:36:45Z	988	517	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	0ca69c3c-d7c8-4180-9578-183b3e5514c0	viel Verdiener	10	brauchen Menschen mit sehr viel Gehalt das überhaupt?	2022-12-22T11:37:11Z	509	529	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	a24363fe-3363-44cb-bff0-b9296b788675	Höhere Lebensqualität	1		2022-12-22T12:03:31Z	1158	522	1	1	1	TRUE
3707f274-045a-41d9-8791-0310abef7e74	19345	d7be5e13-3eae-49aa-9049-0f95313e9e87	für wen?	0	nur für bestimmte Gesellschaftsgruppen?	2022-12-22T12:04:37Z	652	669	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	2e877bbf-5bd0-4e1e-927f-bbc7e55e2711	Bedingungsloses Grundeinkommen	0		2022-12-20T16:18:49Z	650	400	1	0	0	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	3396ca20-45cb-4a18-9394-796e3491f141	Finanzierung durch Steuern?	10		2022-12-20T16:18:57Z	841	232.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	bcba3064-1be8-462d-a2c8-3df138054d4a	Lebensunterhalt sicher	2		2022-12-20T16:19:02Z	458	232.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	9bad3cce-db1c-43ea-99a8-6e6b6995f9e0	Gerecht	2		2022-12-20T16:20:14Z	353	320.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	eaa60129-8fb4-4287-98fa-f4e9a394297b	Unabhängig von Lebenssituation	2		2022-12-20T16:20:27Z	263	138.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	a18b1cb4-fe23-4fef-b387-b57e270e6c7b	ohne Bedürftigkeit	2		2022-12-20T16:20:49Z	173	290.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	36790269-913c-4a53-880b-c0cfeeb67f52	Erste Probeversucher 2021	3		2022-12-20T16:21:12Z	490	396.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	5b9cc47d-795b-485d-b6aa-47366e203546	ohne zeitliche Begrenzung	0		2022-12-20T16:21:36Z	779	496.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	5f330bf2-87c5-4991-9beb-d8c34fdc392b	Monatliche Zahlung	1		2022-12-20T16:21:49Z	932	370.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	34f61e7d-9a52-4e5a-8841-b81ac2675d1b	Motivationsminderung?	-2		2022-12-20T16:22:15Z	934	548.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	0e36f356-a356-4387-a099-b1a91325f4f0	mehr Möglichkeiten	2		2022-12-20T16:22:42Z	1004	241.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	15aed14c-8dd0-4083-ab88-b429be6a8440	Mehr Kapazitäten	2		2022-12-20T16:23:01Z	1135	338.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	86321635-03a1-4ede-8198-19ae9562933e	Auruhen auf Grundeinkommen	10		2022-12-20T16:23:23Z	1114	492.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	ba062fc5-141c-47d1-8a1d-33c7f862b850	Arbeitslosigkeit	-2		2022-12-20T16:24:23Z	662	161.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	a6d0f537-f74d-447b-a274-099cefe6568f	Arbeit	2		2022-12-20T16:26:08Z	813	54.33332824707031	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	4e7ce0e2-ca36-43a7-a27c-a97c8a713f09	Digitalisierung	0		2022-12-20T16:26:32Z	538	491.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	4cb52635-5764-4df8-97f6-42ac045a0e80	Automatisierung	-1		2022-12-20T16:26:54Z	399	556.3333282470703	1	1	1	TRUE
3305e9f0-a3de-4723-b145-c82d70a1f684	20707	5826182f-6afc-42ec-b302-a16f0354a97f	Wirtschaft	0		2022-12-20T16:27:30Z	633	581.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	16ca0b2d-6415-4bb2-9b53-f62f28d80a86	Bedingungsloses Grundeinkommen	0		2022-12-18T15:47:01Z	672.9999952316284	338.3333282470703	1	0	0	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	7ae1ac06-6daf-4675-a4e2-af9aa5383d66	Erhöht Zufriedenheit	1		2022-12-18T15:47:20Z	915	258.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	7536f8e4-044c-4b33-9c07-62e1477cc26a	Nicht gerecht	-3	"Was ist mit Menschen die keine Wohnung haben --> Sind eigentlich viel mehr darauf angewiesen werden aber ausgelassen
"	2022-12-18T15:47:58Z	565	562.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	d7fc9c0b-bd0e-4ed4-b067-b024fddec8cc	Auswirkungen = unsicher	-2		2022-12-18T15:48:41Z	499	235.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	5bd82c57-fc2f-4110-8353-b03e1e73919a	Finanzierungsprobleme	-2	Lieber in Unterkünfte für Menschen mit WOhnungsnöten/ Flüchtlingsheime etc spenden	2022-12-18T15:49:10Z	713	170.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	ebb3cf93-c915-42fd-946e-e30e83742d17	"""Jobverlustsausgleich"""	2	WEnn Jobs z.B. durch Automatisierung etc wegfallen	2022-12-18T15:51:05Z	1154	260.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	bb6a8fc1-2c80-439a-8e08-4066c869f394	Möglichkeit der Selbstverwirklichung	3		2022-12-18T15:52:21Z	848	441.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	f567bd7f-6eff-49c1-ac27-8930c3e355e2	"Urlaubsmöglichkeit für ""Ärmere"""	3		2022-12-18T15:52:51Z	1176	450.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	cd53db25-08b3-4347-91bd-ca99fafc016f	Kein Schamgefühl	2	"JEder bekommt das Geld (nicht wie HArtz 4 am ""unteren Ende"")
"	2022-12-18T15:53:16Z	848	141.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	82cb38d4-c999-4d00-a2fb-e81e8b272f2a	Sicherheit (Puffer)	1		2022-12-18T15:53:58Z	1036	99.33332824707031	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	e13e0825-531c-47dd-b49d-d20f04e3944d	Kostenanstieg von anderem	-2		2022-12-18T15:54:37Z	524	85.33332824707031	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	46c9c8d0-122f-4057-b1b2-085f075995a8	Weniger Kaufkraft	-2		2022-12-18T15:55:09Z	335	332.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	6bdf0416-2ad0-4848-87dc-0b902bd31759	"Unterstützt ""Faulheit"""	10		2022-12-18T15:55:21Z	753	589.3333282470703	1	1	1	TRUE
80c53b62-e0ca-4a12-acbb-243fcd2bebd3	19468	78619503-ea54-4e75-a17d-778a4f9f7ce4	Fachkraftmangel	-2		2022-12-18T15:56:16Z	404	494.3333282470703	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	5cf35e6d-1f3b-47a4-9579-288a0c00f17b	Bedingungsloses Grundeinkommen	10		2022-12-18T14:17:52Z	626	382	1	0	0	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	b5b6798e-e849-4b4d-9718-dae9220a2d9c	höhere Produktivität	2	- gibt Studien, dass dann Produktivität der Bevölkerung höher wird	2022-12-18T14:21:44Z	870	189	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	e878ffa9-73cf-4117-8d03-9dc5e5174688	Summe?	0	"- je nachdem, um wie viel Geld es geht, besser oder schlechter
-> hoch genug, damit Existenz garantiert werden kann
- dann auch höher als Hartz IV?
-> Folge könnte sein, dass mehr Menschen arbeiten"	2022-12-18T14:22:44Z	383	444	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	b3e33ebf-a718-44fc-8ddf-855d3e790ca9	Gerechtigkeit	-1	"- wer bekommt das Geld?
- reiche Oberschicht braucht sicher nicht -> reiche profitieren immer von Unterstützungen
"	2022-12-18T14:24:23Z	430	273	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	ed94d5d2-f434-4fb5-af78-18aaebd76a28	anderer Nutzen	-2	"wenn so viel Geld über ist, wieso dann nicht für anderes Nutzen:
- Klimawandel
- soziale Gerechtigkeit
- Gleichberechtigung
- Armut/Hunger/Wohnungsnot"	2022-12-18T14:25:32Z	588	599	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	a0efecf7-36f9-4b1f-a0e4-d2d3706fba1a	zu hohe Finanzierung	-3		2022-12-18T14:30:24Z	728	495	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	97593325-a2cb-4377-8078-c847afe772dc	mehr Zufriedenheit	3	"- keine Sorgen über Existenzminimum
- freiere Wahl beim Job -> man kann bei ungerechten Konditionen nein sagen, weil man nicht abhängig ist"	2022-12-18T14:30:45Z	974	457	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	936fcd0b-d637-41ac-a178-af0f1672d2a6	bad case scenario	-1	"- durch höhere Versteuerung bei mehr Eigentum wird dieselbe Summe wieder abgezogen
>>> widerspricht dem Hintergedanken, dass alle das Gleiche erhalten"	2022-12-18T14:33:27Z	468	116	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	02a105c8-67d5-462c-a5db-da9be9452a85	unabhängige Frauen	3	- durch Grundeinkommen, sind Frauen nicht mehr von Männern abhängig (wegen Haushaltsperson) und können notfalls auch alleine erziehen	2022-12-18T14:36:38Z	741	105	1	1	1	TRUE
9882b40f-40eb-457e-a04c-a0865c748d02	20893	dc927828-af90-4288-ae6a-bd7cfaf719eb	Unterstützung aller	2	Gleichberechtigung	2022-12-18T14:39:41Z	670	256	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	e56a9182-f3e8-4565-a244-7f919ab9bd8c	Bedingungsloses Grundeinkommen	0		2022-12-18T13:31:21Z	650	400	1	0	0	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	cb647aa0-e4ed-46f2-b35f-04b8897a2fa7	Funktionen von Arbeit	0		2022-12-18T13:31:29Z	781	320	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	45df70f5-5a28-4fd2-8cbd-d2dc48afdd19	als Einkommensquelle	2		2022-12-18T13:32:40Z	673	194	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	bf94dd2d-ddae-4953-83db-94eb0dec11ee	als Beschäftigung	3		2022-12-18T13:32:55Z	982	267	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	8d31bf35-9675-4eb8-9eae-11526c09edaa	Spaß	3		2022-12-18T13:33:17Z	899	143	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	a6ea8cbe-5c6e-4333-9908-c071fc75f063	einschränkend	-2		2022-12-18T13:33:22Z	949	370	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	34d5224c-23ad-4b0a-80fb-f2ea947c3084	Anerkennung	2		2022-12-18T13:34:03Z	883	477	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	e99cf11a-866d-431c-b056-d179d1a2d586	Probleme	-3	die auftreten können	2022-12-18T13:34:48Z	487	503	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	169c5972-9df7-4c10-99e6-ab7831075a5e	nicht mehr Arbeiten	0		2022-12-18T13:35:25Z	292	518	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	e94c1996-4430-4521-9d82-3558b5bc5e0a	Wirtschaftskrise	-3		2022-12-18T13:35:46Z	248	651	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	23eff2bc-e2ad-4e3c-9edd-8451a8367046	Zusammenbrechen von Versorgung	-3	nicht lukrative Jobs werden nicht mehr ausgeübt	2022-12-18T13:35:55Z	100	560	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	1e0d50a5-d00e-4c0d-bb0b-9b443c2a1ff4	Stärken	3		2022-12-18T13:36:11Z	494	246	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	6400b60b-a328-44e9-83c0-280c562545fc	Sicherung der Existenz	3		2022-12-18T13:36:21Z	431	98	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	1181e425-ebfe-46e1-b67e-9fedbea73417	Recht auf Leben	3		2022-12-18T13:37:27Z	474	375	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	b69738d6-c181-449b-b7f2-e1e97dd3579a	hohe Staatskosten	-3		2022-12-18T13:40:23Z	390	596	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	2d4c225a-c377-4532-ad89-31d91640ded0	Natur des Menschen	10	eher fleißig? eher faul?	2022-12-18T13:42:01Z	170	332	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	cddc999f-5119-4249-9e8d-41dd144bca38	erfolgreich andere Länder	3		2022-12-18T13:42:54Z	628	552	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	269aff86-8f24-4a15-bec4-be3c1730f0aa	mehr Erfüllung	3	Menschen können das tun, was sie erfüllt	2022-12-18T13:44:12Z	655	45	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	e811345c-f9d6-4141-9e0a-c72c973deb35	weniger Stress	2		2022-12-18T13:44:57Z	285	164	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	76afe717-f75b-486c-81a5-fbcdc18e5703	Chancengleichheit	2	Kinder aus ärmeren Verhältnisse haben einen besseren Staat ins Leben, wenn Grundbedürnisse erfüllt sind	2022-12-18T13:45:22Z	307	277	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	48027998-b68e-4a39-8099-b7eec1563785	höhere Steuern	-3		2022-12-18T13:46:50Z	370	739	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	15a143db-5cf6-40e4-aee5-19eff016c96f	Finanzierung unklar	-3		2022-12-18T13:47:08Z	764	702	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	4cf286ac-751b-4477-a690-a979886dd64c	offene Fragen	0		2022-12-18T13:47:40Z	883	603	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	c0dc1d0a-56b2-49aa-870d-2365d09f55f9	wer bekommt es?	0		2022-12-18T13:47:51Z	1087	534	1	1	1	TRUE
f14240b9-287c-4c40-bbc8-924f5f81d364	17566	a04583fd-7aab-46d6-af5b-c5209213e875	reicht es dazu?	0		2022-12-18T13:48:47Z	228	39	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	baeda2a0-a715-4482-a1cc-ff7f0990f27d	Bedingungsloses Grundeinkommen	0		2022-12-17T21:39:19Z	650	400	1	0	0	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	b8e20d4f-42a4-4b87-b69b-697195d11dee	Leben	3	"Alle Menschen haben Recht auf ein ""menschenwürdiges"" Leben"	2022-12-17T21:39:52Z	659	266	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	a874a0e3-eb23-4a4c-9987-218a0b5848f2	Geld	0	"Wie viel Geld braucht man für ein ""menschenwürdiges"" Leben?"	2022-12-17T21:42:48Z	820	177	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	e38cdcbb-c2b4-4783-9f0d-953e72467f44	instabile Lebenslage	-3	gerade bei Menschen, die sich in einer instabilen Lebenslage (Drogenkonsum etc.) befinden, hilft dieses Geld ihnen nicht unbedingt heraus, sondern kann des weiter unterstützen	2022-12-17T21:44:14Z	1062	356	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	66fc253e-8cf8-43ab-9e79-352dc22cd4b3	Wirtschaft	-3	Leute sind weniger motiviert, zu arbeiten. -> schlecht für die Wirtschaft	2022-12-17T21:48:37Z	356	653	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	370590de-77e4-4c57-a625-86beeedf299d	Arbeiten	0	ist der Anreiz zu arbeiten noch hoch genug?/Wie hoch ist der Anreiz noch arbeiten zu gehen	2022-12-17T21:49:56Z	1050	94	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	f145ead4-e051-4d03-8a7c-f72f125c48e2	geringeres Engagement	-3	weniger Ansporn, weniger Kreativität, weniger Innovation	2022-12-17T21:51:22Z	482	498	1	1	1	TRUE
5c068d28-1b61-459c-b064-3566a500c356	20671	01a88c9d-9484-46bf-96d7-0a80ffb938c5	teuer	-3	wie soll das finanziert werden?	2022-12-17T21:57:37Z	820	581	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	043ff3d6-f237-4f3e-be6c-2cd23e15e89c	Bedingungsloses Grundeinkommen	0		2022-12-16T13:24:38Z	651.3999938964844	403.6000061035156	1	0	0	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	f206e8da-bfb8-468e-8317-b777a710e6b7	soziale Gerechtigkeit/ Chancengleichheit	3		2022-12-16T13:24:57Z	630.3999938964844	571.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	6bfffd1a-a874-4cfd-8281-c4d46384dc6d	Interesse an Ausbildungsberufen	2		2022-12-16T13:25:35Z	178.39999389648437	74.600006103515625	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	813a45ca-5906-46a0-8441-74eaed4474e4	finanzielle Stabilität	3		2022-12-16T13:26:02Z	270.3999938964844	402.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	83416f90-2bde-4ce3-824e-650193d8614a	Belastung durch	-2		2022-12-16T13:26:12Z	971.3999938964844	397.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	ed316a3f-3b02-4bb3-8dae-ad4d7fc4543c	Steuererhöhungen	-3		2022-12-16T13:26:30Z	868.3999938964844	543.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	0da91b1f-4c56-4d49-a817-a468a25c83e2	Staat	0		2022-12-16T13:26:55Z	657.3999938964844	35.600006103515625	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	63fa9525-706b-4482-b0d2-39aad1ec4ad8	Bürger	0		2022-12-16T13:27:05Z	664.3999938964844	687.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	c1b2d588-a12b-4406-be4e-31f032618e56	passender Beruf	2		2022-12-16T13:27:32Z	113.39999389648437	399.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	1307b22d-6305-4437-aa4b-a16aa7ed1c9e	erhöhte Produktivität, Innovation	2		2022-12-16T13:28:24Z	315.3999938964844	143.60000610351562	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	50bc67f1-176f-4781-9fed-afb598d38c0d	finanzielle Belastung	-3		2022-12-16T13:29:37Z	823.3999938964844	148.60000610351562	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	c6ad922a-e56a-4434-8f03-cb49cdbfa66d	weniger Bürokratie	2		2022-12-16T13:31:26Z	654.3999938964844	264.6000061035156	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	365b625e-b464-41d2-95c1-2b7444b38d32	finanzielle Einsparungen	2		2022-12-16T13:33:09Z	655.3999938964844	144.60000610351562	1	1	1	TRUE
cb0195d4-c885-4fcb-8da2-218e5b7b4c29	18970	af0dd299-66ea-4086-b98e-43ca2cfd7b14	weniger Stress	2		2022-12-16T13:34:37Z	440.3999938964844	327.6000061035156	1	1	1	TRUE
